eleccion;comuna;cut_comuna;region;cut_region;candidatura;votos;votos_comuna;votos_comuna_mayoria;ganador_comuna
Segunda vuelta;Padre Las Casas;9112;La Araucanía;9;Votos En Blanco;93;30519;16904;Jose Antonio Kast
Segunda vuelta;Padre Las Casas;9112;La Araucanía;9;Votos Nulos;233;30519;16904;Jose Antonio Kast
Segunda vuelta;Paiguano;4105;Coquimbo;4;Gabriel Boric;1648;2754;1648;Gabriel Boric
Segunda vuelta;Paiguano;4105;Coquimbo;4;Jose Antonio Kast;1077;2754;1648;Gabriel Boric
Segunda vuelta;Paiguano;4105;Coquimbo;4;Votos En Blanco;7;2754;1648;Gabriel Boric
Segunda vuelta;Paiguano;4105;Coquimbo;4;Votos Nulos;22;2754;1648;Gabriel Boric
Segunda vuelta;Paillaco;14107;Los Ríos;14;Gabriel Boric;4229;10145;5815;Jose Antonio Kast
Segunda vuelta;Paillaco;14107;Los Ríos;14;Jose Antonio Kast;5815;10145;5815;Jose Antonio Kast
Segunda vuelta;Paillaco;14107;Los Ríos;14;Votos En Blanco;22;10145;5815;Jose Antonio Kast
Segunda vuelta;Paillaco;14107;Los Ríos;14;Votos Nulos;79;10145;5815;Jose Antonio Kast
Segunda vuelta;Paine;13404;Metropolitana de Santiago;13;Gabriel Boric;17617;32635;17617;Gabriel Boric
Segunda vuelta;Paine;13404;Metropolitana de Santiago;13;Jose Antonio Kast;14711;32635;17617;Gabriel Boric
Segunda vuelta;Paine;13404;Metropolitana de Santiago;13;Votos En Blanco;72;32635;17617;Gabriel Boric
Segunda vuelta;Paine;13404;Metropolitana de Santiago;13;Votos Nulos;235;32635;17617;Gabriel Boric
Segunda vuelta;Palena;10404;Los Lagos;10;Gabriel Boric;441;979;530;Jose Antonio Kast
Segunda vuelta;Palena;10404;Los Lagos;10;Jose Antonio Kast;530;979;530;Jose Antonio Kast
Segunda vuelta;Palena;10404;Los Lagos;10;Votos En Blanco;5;979;530;Jose Antonio Kast
Segunda vuelta;Palena;10404;Los Lagos;10;Votos Nulos;3;979;530;Jose Antonio Kast
Segunda vuelta;Palmilla;6306;Libertador Gral. Bernardo O'Higgins;6;Gabriel Boric;3119;6003;3119;Gabriel Boric
Segunda vuelta;Palmilla;6306;Libertador Gral. Bernardo O'Higgins;6;Jose Antonio Kast;2832;6003;3119;Gabriel Boric
Segunda vuelta;Palmilla;6306;Libertador Gral. Bernardo O'Higgins;6;Votos En Blanco;19;6003;3119;Gabriel Boric
Segunda vuelta;Palmilla;6306;Libertador Gral. Bernardo O'Higgins;6;Votos Nulos;33;6003;3119;Gabriel Boric
Segunda vuelta;Panguipulli;14108;Los Ríos;14;Gabriel Boric;7035;16173;8907;Jose Antonio Kast
Segunda vuelta;Panguipulli;14108;Los Ríos;14;Jose Antonio Kast;8907;16173;8907;Jose Antonio Kast
Segunda vuelta;Panguipulli;14108;Los Ríos;14;Votos En Blanco;69;16173;8907;Jose Antonio Kast
Segunda vuelta;Panguipulli;14108;Los Ríos;14;Votos Nulos;162;16173;8907;Jose Antonio Kast
Segunda vuelta;Panquehue;5704;Valparaíso;5;Gabriel Boric;2398;3972;2398;Gabriel Boric
Segunda vuelta;Panquehue;5704;Valparaíso;5;Jose Antonio Kast;1541;3972;2398;Gabriel Boric
Segunda vuelta;Panquehue;5704;Valparaíso;5;Votos En Blanco;8;3972;2398;Gabriel Boric
Segunda vuelta;Panquehue;5704;Valparaíso;5;Votos Nulos;25;3972;2398;Gabriel Boric
Segunda vuelta;Papudo;5403;Valparaíso;5;Gabriel Boric;2318;4325;2318;Gabriel Boric
Segunda vuelta;Papudo;5403;Valparaíso;5;Jose Antonio Kast;1969;4325;2318;Gabriel Boric
Segunda vuelta;Papudo;5403;Valparaíso;5;Votos En Blanco;5;4325;2318;Gabriel Boric
Segunda vuelta;Papudo;5403;Valparaíso;5;Votos Nulos;33;4325;2318;Gabriel Boric
Segunda vuelta;Paredones;6206;Libertador Gral. Bernardo O'Higgins;6;Gabriel Boric;2065;3906;2065;Gabriel Boric
Segunda vuelta;Paredones;6206;Libertador Gral. Bernardo O'Higgins;6;Jose Antonio Kast;1814;3906;2065;Gabriel Boric
Segunda vuelta;Paredones;6206;Libertador Gral. Bernardo O'Higgins;6;Votos En Blanco;11;3906;2065;Gabriel Boric
Segunda vuelta;Paredones;6206;Libertador Gral. Bernardo O'Higgins;6;Votos Nulos;16;3906;2065;Gabriel Boric
Segunda vuelta;Parral;7404;Maule;7;Gabriel Boric;8455;20771;12120;Jose Antonio Kast
Segunda vuelta;Parral;7404;Maule;7;Jose Antonio Kast;12120;20771;12120;Jose Antonio Kast
Segunda vuelta;Parral;7404;Maule;7;Votos En Blanco;41;20771;12120;Jose Antonio Kast
Segunda vuelta;Parral;7404;Maule;7;Votos Nulos;155;20771;12120;Jose Antonio Kast
Segunda vuelta;Pedro Aguirre Cerda;13121;Metropolitana de Santiago;13;Gabriel Boric;39781;55222;39781;Gabriel Boric
Segunda vuelta;Pedro Aguirre Cerda;13121;Metropolitana de Santiago;13;Jose Antonio Kast;14930;55222;39781;Gabriel Boric
Segunda vuelta;Pedro Aguirre Cerda;13121;Metropolitana de Santiago;13;Votos En Blanco;118;55222;39781;Gabriel Boric
Segunda vuelta;Pedro Aguirre Cerda;13121;Metropolitana de Santiago;13;Votos Nulos;393;55222;39781;Gabriel Boric
Segunda vuelta;Pelarco;7106;Maule;7;Gabriel Boric;2000;4686;2648;Jose Antonio Kast
Segunda vuelta;Pelarco;7106;Maule;7;Jose Antonio Kast;2648;4686;2648;Jose Antonio Kast
Segunda vuelta;Pelarco;7106;Maule;7;Votos En Blanco;10;4686;2648;Jose Antonio Kast
Segunda vuelta;Pelarco;7106;Maule;7;Votos Nulos;28;4686;2648;Jose Antonio Kast
Segunda vuelta;Pelluhue;7203;Maule;7;Gabriel Boric;1748;5085;3292;Jose Antonio Kast
Segunda vuelta;Pelluhue;7203;Maule;7;Jose Antonio Kast;3292;5085;3292;Jose Antonio Kast
Segunda vuelta;Pelluhue;7203;Maule;7;Votos En Blanco;12;5085;3292;Jose Antonio Kast
Segunda vuelta;Pelluhue;7203;Maule;7;Votos Nulos;33;5085;3292;Jose Antonio Kast
Segunda vuelta;Pemuco;16105;Ñuble;16;Gabriel Boric;1524;4317;2756;Jose Antonio Kast
Segunda vuelta;Pemuco;16105;Ñuble;16;Jose Antonio Kast;2756;4317;2756;Jose Antonio Kast
Segunda vuelta;Pemuco;16105;Ñuble;16;Votos En Blanco;14;4317;2756;Jose Antonio Kast
Segunda vuelta;Pemuco;16105;Ñuble;16;Votos Nulos;23;4317;2756;Jose Antonio Kast
Segunda vuelta;Pencahue;7107;Maule;7;Gabriel Boric;2356;5973;3569;Jose Antonio Kast
Segunda vuelta;Pencahue;7107;Maule;7;Jose Antonio Kast;3569;5973;3569;Jose Antonio Kast
Segunda vuelta;Pencahue;7107;Maule;7;Votos En Blanco;12;5973;3569;Jose Antonio Kast
Segunda vuelta;Pencahue;7107;Maule;7;Votos Nulos;36;5973;3569;Jose Antonio Kast
Segunda vuelta;Penco;8107;Biobío;8;Gabriel Boric;14642;25044;14642;Gabriel Boric
Segunda vuelta;Penco;8107;Biobío;8;Jose Antonio Kast;10109;25044;14642;Gabriel Boric
Segunda vuelta;Penco;8107;Biobío;8;Votos En Blanco;80;25044;14642;Gabriel Boric
Segunda vuelta;Penco;8107;Biobío;8;Votos Nulos;213;25044;14642;Gabriel Boric
Segunda vuelta;Peralillo;6307;Libertador Gral. Bernardo O'Higgins;6;Gabriel Boric;3284;5977;3284;Gabriel Boric
Segunda vuelta;Peralillo;6307;Libertador Gral. Bernardo O'Higgins;6;Jose Antonio Kast;2630;5977;3284;Gabriel Boric
Segunda vuelta;Peralillo;6307;Libertador Gral. Bernardo O'Higgins;6;Votos En Blanco;20;5977;3284;Gabriel Boric
Segunda vuelta;Peralillo;6307;Libertador Gral. Bernardo O'Higgins;6;Votos Nulos;43;5977;3284;Gabriel Boric
Segunda vuelta;Perquenco;9113;La Araucanía;9;Gabriel Boric;1555;3762;2162;Jose Antonio Kast
Segunda vuelta;Perquenco;9113;La Araucanía;9;Jose Antonio Kast;2162;3762;2162;Jose Antonio Kast
Segunda vuelta;Perquenco;9113;La Araucanía;9;Votos En Blanco;10;3762;2162;Jose Antonio Kast
Segunda vuelta;Perquenco;9113;La Araucanía;9;Votos Nulos;35;3762;2162;Jose Antonio Kast
Segunda vuelta;Petorca;5404;Valparaíso;5;Gabriel Boric;3678;5102;3678;Gabriel Boric
Segunda vuelta;Petorca;5404;Valparaíso;5;Jose Antonio Kast;1370;5102;3678;Gabriel Boric
Segunda vuelta;Petorca;5404;Valparaíso;5;Votos En Blanco;12;5102;3678;Gabriel Boric
Segunda vuelta;Petorca;5404;Valparaíso;5;Votos Nulos;42;5102;3678;Gabriel Boric
Segunda vuelta;Peumo;6112;Libertador Gral. Bernardo O'Higgins;6;Gabriel Boric;4842;7439;4842;Gabriel Boric
Segunda vuelta;Peumo;6112;Libertador Gral. Bernardo O'Higgins;6;Jose Antonio Kast;2524;7439;4842;Gabriel Boric
Segunda vuelta;Peumo;6112;Libertador Gral. Bernardo O'Higgins;6;Votos En Blanco;19;7439;4842;Gabriel Boric
Segunda vuelta;Peumo;6112;Libertador Gral. Bernardo O'Higgins;6;Votos Nulos;54;7439;4842;Gabriel Boric
Segunda vuelta;Peñaflor;13605;Metropolitana de Santiago;13;Gabriel Boric;29349;44966;29349;Gabriel Boric
Segunda vuelta;Peñaflor;13605;Metropolitana de Santiago;13;Jose Antonio Kast;15169;44966;29349;Gabriel Boric
Segunda vuelta;Peñaflor;13605;Metropolitana de Santiago;13;Votos En Blanco;95;44966;29349;Gabriel Boric
Segunda vuelta;Peñaflor;13605;Metropolitana de Santiago;13;Votos Nulos;353;44966;29349;Gabriel Boric
Segunda vuelta;Peñalolén;13122;Metropolitana de Santiago;13;Gabriel Boric;74757;115888;74757;Gabriel Boric
Segunda vuelta;Peñalolén;13122;Metropolitana de Santiago;13;Jose Antonio Kast;39836;115888;74757;Gabriel Boric
Segunda vuelta;Peñalolén;13122;Metropolitana de Santiago;13;Votos En Blanco;377;115888;74757;Gabriel Boric
Segunda vuelta;Peñalolén;13122;Metropolitana de Santiago;13;Votos Nulos;918;115888;74757;Gabriel Boric
Segunda vuelta;Pica;1405;Tarapacá;1;Gabriel Boric;1290;2741;1433;Jose Antonio Kast
Segunda vuelta;Pica;1405;Tarapacá;1;Jose Antonio Kast;1433;2741;1433;Jose Antonio Kast
Segunda vuelta;Pica;1405;Tarapacá;1;Votos En Blanco;6;2741;1433;Jose Antonio Kast
Segunda vuelta;Pica;1405;Tarapacá;1;Votos Nulos;12;2741;1433;Jose Antonio Kast
Segunda vuelta;Pichidegua;6113;Libertador Gral. Bernardo O'Higgins;6;Gabriel Boric;4977;8680;4977;Gabriel Boric
Segunda vuelta;Pichidegua;6113;Libertador Gral. Bernardo O'Higgins;6;Jose Antonio Kast;3626;8680;4977;Gabriel Boric
Segunda vuelta;Pichidegua;6113;Libertador Gral. Bernardo O'Higgins;6;Votos En Blanco;24;8680;4977;Gabriel Boric
Segunda vuelta;Pichidegua;6113;Libertador Gral. Bernardo O'Higgins;6;Votos Nulos;53;8680;4977;Gabriel Boric
Segunda vuelta;Pichilemu;6201;Libertador Gral. Bernardo O'Higgins;6;Gabriel Boric;5797;10404;5797;Gabriel Boric
Segunda vuelta;Pichilemu;6201;Libertador Gral. Bernardo O'Higgins;6;Jose Antonio Kast;4495;10404;5797;Gabriel Boric
Segunda vuelta;Pichilemu;6201;Libertador Gral. Bernardo O'Higgins;6;Votos En Blanco;29;10404;5797;Gabriel Boric
Segunda vuelta;Pichilemu;6201;Libertador Gral. Bernardo O'Higgins;6;Votos Nulos;83;10404;5797;Gabriel Boric
Segunda vuelta;Pinto;16106;Ñuble;16;Gabriel Boric;1646;6762;5046;Jose Antonio Kast
Segunda vuelta;Pinto;16106;Ñuble;16;Jose Antonio Kast;5046;6762;5046;Jose Antonio Kast
Segunda vuelta;Pinto;16106;Ñuble;16;Votos En Blanco;14;6762;5046;Jose Antonio Kast
Segunda vuelta;Pinto;16106;Ñuble;16;Votos Nulos;56;6762;5046;Jose Antonio Kast
Segunda vuelta;Pirque;13202;Metropolitana de Santiago;13;Gabriel Boric;8379;15033;8379;Gabriel Boric
Segunda vuelta;Pirque;13202;Metropolitana de Santiago;13;Jose Antonio Kast;6492;15033;8379;Gabriel Boric
Segunda vuelta;Pirque;13202;Metropolitana de Santiago;13;Votos En Blanco;37;15033;8379;Gabriel Boric
Segunda vuelta;Pirque;13202;Metropolitana de Santiago;13;Votos Nulos;125;15033;8379;Gabriel Boric
Segunda vuelta;Pitrufquén;9114;La Araucanía;9;Gabriel Boric;4489;12136;7533;Jose Antonio Kast
Segunda vuelta;Pitrufquén;9114;La Araucanía;9;Jose Antonio Kast;7533;12136;7533;Jose Antonio Kast
Segunda vuelta;Pitrufquén;9114;La Araucanía;9;Votos En Blanco;27;12136;7533;Jose Antonio Kast
Segunda vuelta;Pitrufquén;9114;La Araucanía;9;Votos Nulos;87;12136;7533;Jose Antonio Kast
Segunda vuelta;Placilla;6308;Libertador Gral. Bernardo O'Higgins;6;Gabriel Boric;2666;4809;2666;Gabriel Boric
Segunda vuelta;Placilla;6308;Libertador Gral. Bernardo O'Higgins;6;Jose Antonio Kast;2104;4809;2666;Gabriel Boric
Segunda vuelta;Placilla;6308;Libertador Gral. Bernardo O'Higgins;6;Votos En Blanco;10;4809;2666;Gabriel Boric
Segunda vuelta;Placilla;6308;Libertador Gral. Bernardo O'Higgins;6;Votos Nulos;29;4809;2666;Gabriel Boric
Segunda vuelta;Portezuelo;16205;Ñuble;16;Gabriel Boric;1204;3263;2032;Jose Antonio Kast
Segunda vuelta;Portezuelo;16205;Ñuble;16;Jose Antonio Kast;2032;3263;2032;Jose Antonio Kast
Segunda vuelta;Portezuelo;16205;Ñuble;16;Votos En Blanco;7;3263;2032;Jose Antonio Kast
Segunda vuelta;Portezuelo;16205;Ñuble;16;Votos Nulos;20;3263;2032;Jose Antonio Kast
Segunda vuelta;Porvenir;12301;Magallanes y de la Antártica Chilena;12;Gabriel Boric;1585;2425;1585;Gabriel Boric
Segunda vuelta;Porvenir;12301;Magallanes y de la Antártica Chilena;12;Jose Antonio Kast;820;2425;1585;Gabriel Boric
Segunda vuelta;Porvenir;12301;Magallanes y de la Antártica Chilena;12;Votos En Blanco;4;2425;1585;Gabriel Boric
Segunda vuelta;Porvenir;12301;Magallanes y de la Antártica Chilena;12;Votos Nulos;16;2425;1585;Gabriel Boric
Segunda vuelta;Pozo Almonte;1401;Tarapacá;1;Gabriel Boric;2121;4650;2460;Jose Antonio Kast
Segunda vuelta;Pozo Almonte;1401;Tarapacá;1;Jose Antonio Kast;2460;4650;2460;Jose Antonio Kast
Segunda vuelta;Pozo Almonte;1401;Tarapacá;1;Votos En Blanco;15;4650;2460;Jose Antonio Kast
Segunda vuelta;Pozo Almonte;1401;Tarapacá;1;Votos Nulos;54;4650;2460;Jose Antonio Kast
Segunda vuelta;Primavera;12302;Magallanes y de la Antártica Chilena;12;Gabriel Boric;215;321;215;Gabriel Boric
Segunda vuelta;Primavera;12302;Magallanes y de la Antártica Chilena;12;Jose Antonio Kast;100;321;215;Gabriel Boric
Segunda vuelta;Primavera;12302;Magallanes y de la Antártica Chilena;12;Votos En Blanco;1;321;215;Gabriel Boric
Segunda vuelta;Primavera;12302;Magallanes y de la Antártica Chilena;12;Votos Nulos;5;321;215;Gabriel Boric
Segunda vuelta;Providencia;13123;Metropolitana de Santiago;13;Gabriel Boric;49483;104693;53071;Jose Antonio Kast
Segunda vuelta;Providencia;13123;Metropolitana de Santiago;13;Jose Antonio Kast;53071;104693;53071;Jose Antonio Kast
Segunda vuelta;Providencia;13123;Metropolitana de Santiago;13;Votos En Blanco;704;104693;53071;Jose Antonio Kast
Segunda vuelta;Providencia;13123;Metropolitana de Santiago;13;Votos Nulos;1435;104693;53071;Jose Antonio Kast
Segunda vuelta;Puchuncaví;5105;Valparaíso;5;Gabriel Boric;6088;10211;6088;Gabriel Boric
Segunda vuelta;Puchuncaví;5105;Valparaíso;5;Jose Antonio Kast;4007;10211;6088;Gabriel Boric
Segunda vuelta;Puchuncaví;5105;Valparaíso;5;Votos En Blanco;37;10211;6088;Gabriel Boric
Segunda vuelta;Puchuncaví;5105;Valparaíso;5;Votos Nulos;79;10211;6088;Gabriel Boric
Segunda vuelta;Pucón;9115;La Araucanía;9;Gabriel Boric;6761;15024;8101;Jose Antonio Kast
Segunda vuelta;Pucón;9115;La Araucanía;9;Jose Antonio Kast;8101;15024;8101;Jose Antonio Kast
Segunda vuelta;Pucón;9115;La Araucanía;9;Votos En Blanco;42;15024;8101;Jose Antonio Kast
Segunda vuelta;Pucón;9115;La Araucanía;9;Votos Nulos;120;15024;8101;Jose Antonio Kast
Segunda vuelta;Pudahuel;13124;Metropolitana de Santiago;13;Gabriel Boric;67932;100011;67932;Gabriel Boric
Segunda vuelta;Pudahuel;13124;Metropolitana de Santiago;13;Jose Antonio Kast;31217;100011;67932;Gabriel Boric
Segunda vuelta;Pudahuel;13124;Metropolitana de Santiago;13;Votos En Blanco;214;100011;67932;Gabriel Boric
Segunda vuelta;Pudahuel;13124;Metropolitana de Santiago;13;Votos Nulos;648;100011;67932;Gabriel Boric
Segunda vuelta;Puente Alto;13201;Metropolitana de Santiago;13;Gabriel Boric;162880;233660;162880;Gabriel Boric
Segunda vuelta;Puente Alto;13201;Metropolitana de Santiago;13;Jose Antonio Kast;68819;233660;162880;Gabriel Boric
Segunda vuelta;Puente Alto;13201;Metropolitana de Santiago;13;Votos En Blanco;419;233660;162880;Gabriel Boric
Segunda vuelta;Puente Alto;13201;Metropolitana de Santiago;13;Votos Nulos;1542;233660;162880;Gabriel Boric
Segunda vuelta;Puerto Montt;10101;Los Lagos;10;Gabriel Boric;50227;102684;51340;Jose Antonio Kast
Segunda vuelta;Puerto Montt;10101;Los Lagos;10;Jose Antonio Kast;51340;102684;51340;Jose Antonio Kast
Segunda vuelta;Puerto Montt;10101;Los Lagos;10;Votos En Blanco;291;102684;51340;Jose Antonio Kast
Segunda vuelta;Puerto Montt;10101;Los Lagos;10;Votos Nulos;826;102684;51340;Jose Antonio Kast
Segunda vuelta;Puerto Octay;10302;Los Lagos;10;Gabriel Boric;2592;4734;2592;Gabriel Boric
Segunda vuelta;Puerto Octay;10302;Los Lagos;10;Jose Antonio Kast;2095;4734;2592;Gabriel Boric
Segunda vuelta;Puerto Octay;10302;Los Lagos;10;Votos En Blanco;11;4734;2592;Gabriel Boric
Segunda vuelta;Puerto Octay;10302;Los Lagos;10;Votos Nulos;36;4734;2592;Gabriel Boric
Segunda vuelta;Puerto Varas;10109;Los Lagos;10;Gabriel Boric;11164;26669;15107;Jose Antonio Kast
Segunda vuelta;Puerto Varas;10109;Los Lagos;10;Jose Antonio Kast;15107;26669;15107;Jose Antonio Kast
Segunda vuelta;Puerto Varas;10109;Los Lagos;10;Votos En Blanco;110;26669;15107;Jose Antonio Kast
Segunda vuelta;Puerto Varas;10109;Los Lagos;10;Votos Nulos;288;26669;15107;Jose Antonio Kast
Segunda vuelta;Pumanque;6309;Libertador Gral. Bernardo O'Higgins;6;Gabriel Boric;1221;2460;1221;Gabriel Boric
Segunda vuelta;Pumanque;6309;Libertador Gral. Bernardo O'Higgins;6;Jose Antonio Kast;1220;2460;1221;Gabriel Boric
Segunda vuelta;Pumanque;6309;Libertador Gral. Bernardo O'Higgins;6;Votos En Blanco;5;2460;1221;Gabriel Boric
Segunda vuelta;Pumanque;6309;Libertador Gral. Bernardo O'Higgins;6;Votos Nulos;14;2460;1221;Gabriel Boric
Segunda vuelta;Punitaqui;4304;Coquimbo;4;Gabriel Boric;3043;4624;3043;Gabriel Boric
Segunda vuelta;Punitaqui;4304;Coquimbo;4;Jose Antonio Kast;1518;4624;3043;Gabriel Boric
Segunda vuelta;Punitaqui;4304;Coquimbo;4;Votos En Blanco;23;4624;3043;Gabriel Boric
Segunda vuelta;Punitaqui;4304;Coquimbo;4;Votos Nulos;40;4624;3043;Gabriel Boric
Segunda vuelta;Punta Arenas;12101;Magallanes y de la Antártica Chilena;12;Gabriel Boric;38851;64075;38851;Gabriel Boric
Segunda vuelta;Punta Arenas;12101;Magallanes y de la Antártica Chilena;12;Jose Antonio Kast;24476;64075;38851;Gabriel Boric
Segunda vuelta;Punta Arenas;12101;Magallanes y de la Antártica Chilena;12;Votos En Blanco;150;64075;38851;Gabriel Boric
Segunda vuelta;Punta Arenas;12101;Magallanes y de la Antártica Chilena;12;Votos Nulos;598;64075;38851;Gabriel Boric
Segunda vuelta;Puqueldón;10206;Los Lagos;10;Gabriel Boric;1161;1789;1161;Gabriel Boric
Segunda vuelta;Puqueldón;10206;Los Lagos;10;Jose Antonio Kast;612;1789;1161;Gabriel Boric
Segunda vuelta;Puqueldón;10206;Los Lagos;10;Votos En Blanco;7;1789;1161;Gabriel Boric
Segunda vuelta;Puqueldón;10206;Los Lagos;10;Votos Nulos;9;1789;1161;Gabriel Boric
Segunda vuelta;Purranque;10303;Los Lagos;10;Gabriel Boric;4509;10451;5830;Jose Antonio Kast
Segunda vuelta;Purranque;10303;Los Lagos;10;Jose Antonio Kast;5830;10451;5830;Jose Antonio Kast
Segunda vuelta;Purranque;10303;Los Lagos;10;Votos En Blanco;44;10451;5830;Jose Antonio Kast
Segunda vuelta;Purranque;10303;Los Lagos;10;Votos Nulos;68;10451;5830;Jose Antonio Kast
Segunda vuelta;Purén;9208;La Araucanía;9;Gabriel Boric;2105;6451;4300;Jose Antonio Kast
Segunda vuelta;Purén;9208;La Araucanía;9;Jose Antonio Kast;4300;6451;4300;Jose Antonio Kast
Segunda vuelta;Purén;9208;La Araucanía;9;Votos En Blanco;21;6451;4300;Jose Antonio Kast
Segunda vuelta;Purén;9208;La Araucanía;9;Votos Nulos;25;6451;4300;Jose Antonio Kast
Segunda vuelta;Putaendo;5705;Valparaíso;5;Gabriel Boric;5049;7796;5049;Gabriel Boric
Segunda vuelta;Putaendo;5705;Valparaíso;5;Jose Antonio Kast;2676;7796;5049;Gabriel Boric
Segunda vuelta;Putaendo;5705;Valparaíso;5;Votos En Blanco;20;7796;5049;Gabriel Boric
Segunda vuelta;Putaendo;5705;Valparaíso;5;Votos Nulos;51;7796;5049;Gabriel Boric
Segunda vuelta;Putre;15201;Arica y Parinacota;15;Gabriel Boric;493;1469;948;Jose Antonio Kast
Segunda vuelta;Putre;15201;Arica y Parinacota;15;Jose Antonio Kast;948;1469;948;Jose Antonio Kast
Segunda vuelta;Putre;15201;Arica y Parinacota;15;Votos En Blanco;5;1469;948;Jose Antonio Kast
Segunda vuelta;Putre;15201;Arica y Parinacota;15;Votos Nulos;23;1469;948;Jose Antonio Kast
Segunda vuelta;Puyehue;10304;Los Lagos;10;Gabriel Boric;2899;6386;3418;Jose Antonio Kast
Segunda vuelta;Puyehue;10304;Los Lagos;10;Jose Antonio Kast;3418;6386;3418;Jose Antonio Kast
Segunda vuelta;Puyehue;10304;Los Lagos;10;Votos En Blanco;22;6386;3418;Jose Antonio Kast
Segunda vuelta;Puyehue;10304;Los Lagos;10;Votos Nulos;47;6386;3418;Jose Antonio Kast
Segunda vuelta;Queilén;10207;Los Lagos;10;Gabriel Boric;1573;2701;1573;Gabriel Boric
Segunda vuelta;Queilén;10207;Los Lagos;10;Jose Antonio Kast;1104;2701;1573;Gabriel Boric
Segunda vuelta;Queilén;10207;Los Lagos;10;Votos En Blanco;7;2701;1573;Gabriel Boric
Segunda vuelta;Queilén;10207;Los Lagos;10;Votos Nulos;17;2701;1573;Gabriel Boric
Segunda vuelta;Quellón;10208;Los Lagos;10;Gabriel Boric;5543;10151;5543;Gabriel Boric
Segunda vuelta;Quellón;10208;Los Lagos;10;Jose Antonio Kast;4458;10151;5543;Gabriel Boric
Segunda vuelta;Quellón;10208;Los Lagos;10;Votos En Blanco;46;10151;5543;Gabriel Boric
Segunda vuelta;Quellón;10208;Los Lagos;10;Votos Nulos;104;10151;5543;Gabriel Boric
Segunda vuelta;Quemchi;10209;Los Lagos;10;Gabriel Boric;1974;3704;1974;Gabriel Boric
Segunda vuelta;Quemchi;10209;Los Lagos;10;Jose Antonio Kast;1697;3704;1974;Gabriel Boric
Segunda vuelta;Quemchi;10209;Los Lagos;10;Votos En Blanco;13;3704;1974;Gabriel Boric
Segunda vuelta;Quemchi;10209;Los Lagos;10;Votos Nulos;20;3704;1974;Gabriel Boric
Segunda vuelta;Quilaco;8308;Biobío;8;Gabriel Boric;1005;2369;1337;Jose Antonio Kast
Segunda vuelta;Quilaco;8308;Biobío;8;Jose Antonio Kast;1337;2369;1337;Jose Antonio Kast
Segunda vuelta;Quilaco;8308;Biobío;8;Votos En Blanco;12;2369;1337;Jose Antonio Kast
Segunda vuelta;Quilaco;8308;Biobío;8;Votos Nulos;15;2369;1337;Jose Antonio Kast
Segunda vuelta;Quilicura;13125;Metropolitana de Santiago;13;Gabriel Boric;57492;85284;57492;Gabriel Boric
Segunda vuelta;Quilicura;13125;Metropolitana de Santiago;13;Jose Antonio Kast;27092;85284;57492;Gabriel Boric
Segunda vuelta;Quilicura;13125;Metropolitana de Santiago;13;Votos En Blanco;168;85284;57492;Gabriel Boric
Segunda vuelta;Quilicura;13125;Metropolitana de Santiago;13;Votos Nulos;532;85284;57492;Gabriel Boric
Segunda vuelta;Quilleco;8309;Biobío;8;Gabriel Boric;1546;4715;3126;Jose Antonio Kast
Segunda vuelta;Quilleco;8309;Biobío;8;Jose Antonio Kast;3126;4715;3126;Jose Antonio Kast
Segunda vuelta;Quilleco;8309;Biobío;8;Votos En Blanco;15;4715;3126;Jose Antonio Kast
Segunda vuelta;Quilleco;8309;Biobío;8;Votos Nulos;28;4715;3126;Jose Antonio Kast
Segunda vuelta;Quillota;5501;Valparaíso;5;Gabriel Boric;23622;42595;23622;Gabriel Boric
Segunda vuelta;Quillota;5501;Valparaíso;5;Jose Antonio Kast;18538;42595;23622;Gabriel Boric
